0:00:00.009936	0	0	0
0:00:00.515045	0	0	0
0:00:01.019901	0	0	0
0:00:01.524961	0	0	0
0:00:02.029914	0	0	0
0:00:02.534948	0	39	39
0:00:03.039859	0	66	66
0:00:03.544932	0	87	87
0:00:04.049852	0	123	123
0:00:04.554816	0	162	162
0:00:05.059807	0	186	186
0:00:05.564801	0	164	165
0:00:06.069785	0	165	165
0:00:06.574832	0	165	165
0:00:07.079753	0	165	165
0:00:07.584774	0	163	164
0:00:08.089787	0	142	142
0:00:08.594760	0	142	142
0:00:09.099707	0	142	142
0:00:09.604740	0	142	142
0:00:10.109720	0	116	116
0:00:10.614706	0	94	94
0:00:11.119697	0	92	92
0:00:11.624678	0	92	92
0:00:12.130084	0	95	95
0:00:12.634706	0	97	97
0:00:13.139632	0	101	101
0:00:13.644586	0	101	101
0:00:14.149675	0	101	101
0:00:14.654605	0	101	101
0:00:15.159552	0	101	101
0:00:15.664626	0	101	101
0:00:16.169606	0	101	101
0:00:16.674500	96	101	101
0:00:17.179512	96	78	73
0:00:17.684532	96	77	72
0:00:18.189544	96	76	72
0:00:18.693445	96	75	72
0:00:19.198604	96	76	73
0:00:19.703478	96	90	86
0:00:20.208481	96	90	87
0:00:20.713416	96	101	97
0:00:21.218440	96	106	103
0:00:21.723419	96	110	107
0:00:22.228471	96	119	116
0:00:22.733421	96	121	119
0:00:23.238388	96	146	143
0:00:23.743408	96	145	143
0:00:24.248333	96	153	151
0:00:24.753350	96	156	156
0:00:25.258333	96	156	157
0:00:25.763362	96	162	165
0:00:26.268318	96	164	168
0:00:26.773302	96	161	169
0:00:27.278282	96	165	175
0:00:27.783265	96	165	176
0:00:28.288261	96	161	175
0:00:28.793254	96	162	180
0:00:29.298227	96	159	179
0:00:29.803220	96	157	177
0:00:30.308185	96	155	177
0:00:30.813198	96	152	176
0:00:31.318155	96	152	176
0:00:31.823131	96	151	175
0:00:32.328162	96	149	175
0:00:32.833141	96	147	174
0:00:33.338110	96	147	174
0:00:33.843116	96	147	174
0:00:34.348131	96	146	173
0:00:34.853092	96	145	174
0:00:35.358044	96	144	173
0:00:35.863076	96	144	173
0:00:36.368030	96	143	173
0:00:36.873051	96	143	173
0:00:37.378010	96	142	173
0:00:37.882988	96	142	173
0:00:38.387956	96	142	173
0:00:39.472005	96	156	169
0:00:39.976982	96	154	167
0:00:40.481909	96	141	167
0:00:40.986936	96	134	169
0:00:41.491874	96	134	171
0:00:41.996906	96	137	170
0:00:42.501961	96	138	170
0:00:43.006895	96	144	169
0:00:43.511830	96	136	171
0:00:44.016866	96	136	171
0:00:44.521892	96	140	170
0:00:45.026839	96	153	167
0:00:45.531823	96	150	165
0:00:46.036854	96	148	163
0:00:46.541752	96	146	163
0:00:47.046811	96	154	160
0:00:47.551729	96	151	158
0:00:48.056767	96	149	156
0:00:48.561746	96	148	155
0:00:49.066767	96	149	153
0:00:49.571678	96	149	151
0:00:50.076741	96	139	152
0:00:50.581718	96	127	157
0:00:51.086689	96	121	164
0:00:51.591683	96	121	167
0:00:52.096693	96	122	169
0:00:52.601651	96	0	0
0:00:53.106637	96	0	0
0:00:53.611626	96	0	0
0:00:54.116623	96	0	0
0:00:54.621604	96	0	0
0:00:55.126618	96	0	0
0:00:55.631585	96	0	0
0:00:56.136576	96	0	0
0:00:56.641552	96	0	0
0:00:57.146543	96	0	0
0:00:57.651489	96	0	0
0:00:58.156516	96	0	0
0:00:58.661491	96	0	0
0:00:59.166516	96	0	0
0:00:59.671481	96	0	0
0:01:00.176464	96	0	0
0:01:00.681450	96	0	0
0:01:01.186443	96	0	0
0:01:01.691417	96	0	0
0:01:02.196405	96	0	0
0:01:02.701396	96	0	0
0:01:03.206387	96	0	0
0:01:03.711370	96	0	0
0:01:04.216369	96	0	0
0:01:04.721308	96	0	0
0:01:05.226341	96	0	0
0:01:05.731315	96	0	0
0:01:06.236388	96	0	0
0:01:06.741287	96	0	0
0:01:07.246320	96	0	0
0:01:07.751244	96	0	0
0:01:08.256267	96	0	0
0:01:08.761236	96	0	0
0:01:09.266233	96	0	0
0:01:09.771214	96	0	0
0:01:10.276309	96	0	0
0:01:10.781192	96	0	0
0:01:11.286268	96	0	0
0:01:11.791195	96	0	0
0:01:12.296232	96	0	0
0:01:12.801096	96	0	0
0:01:13.306145	96	0	0
0:01:13.811107	96	0	0
0:01:14.316179	96	0	0
0:01:14.821040	96	0	0
0:01:15.326145	96	0	0
0:01:15.831088	96	0	0
0:01:16.336112	96	0	0
0:01:16.841036	96	0	0
0:01:17.346024	96	0	0
0:01:17.851015	96	0	0
0:01:18.356021	96	0	0
0:01:18.861011	96	0	0
0:01:19.365990	96	0	0
0:01:19.870976	96	0	0
0:01:20.376011	96	0	0
0:01:20.880931	96	0	0
0:01:21.385927	96	0	0
0:01:21.889958	96	0	0
0:01:22.394938	96	0	0
0:01:22.899841	96	0	0
0:01:23.404866	96	0	0
0:01:23.909886	96	0	0
0:01:24.412836	96	0	0
0:01:24.917890	96	0	0
0:01:25.422814	96	0	0
0:01:25.927801	96	0	0
0:01:26.432884	96	0	0
0:01:26.937766	96	0	0
0:01:27.442769	96	0	0
0:01:27.947741	96	0	0
0:01:28.452756	96	0	0
0:01:28.957726	96	0	0
0:01:29.462715	96	0	0
0:01:29.967723	96	0	0
0:01:30.472688	96	0	0
0:01:30.977714	96	0	0
0:01:31.482664	96	0	0
0:01:31.987651	96	0	0
0:01:32.492684	96	0	0
0:01:32.997661	96	0	0
0:01:33.502572	96	0	0
0:01:34.007596	96	0	0
0:01:34.512685	96	0	0
0:01:35.017573	96	0	0
0:01:35.522564	96	0	0
0:01:36.027538	96	0	0
0:01:38.678443	96	0	0
0:01:39.183435	96	0	0
0:01:39.688456	96	0	0
0:01:40.193448	96	0	0
0:01:40.698396	96	0	0
0:01:41.203419	96	0	0
0:01:41.708422	96	0	0
0:01:42.213426	96	0	0
0:01:42.718387	96	0	0
0:01:43.223355	96	0	0
0:01:43.728314	96	0	0
0:01:44.233359	96	0	0
0:01:44.738396	96	0	0
0:01:45.243281	96	0	0
0:01:45.748308	96	0	0
0:01:46.253256	96	0	0
0:01:46.758317	96	0	0
0:01:47.263269	96	0	0
0:01:47.768332	96	0	0
0:01:48.273199	96	0	0
0:01:48.778289	96	0	0
0:01:49.283219	96	0	0
0:01:49.788218	96	0	0
0:01:50.293143	96	0	0
0:01:50.798205	96	0	0
0:01:51.303226	96	0	0
0:01:51.808249	96	0	0
0:01:52.313128	96	0	0
0:01:52.818158	96	0	0
0:01:53.323079	96	0	0
0:01:53.828212	96	0	0
0:01:54.333076	96	0	0
0:01:54.838103	96	0	0
0:01:55.343060	96	0	0
0:01:55.848125	96	0	0
0:01:56.353081	96	0	0
0:01:56.858065	96	0	0
0:01:57.363021	96	0	0
0:01:57.868170	96	0	0
0:01:58.372990	96	0	0
0:01:58.878179	96	0	0
0:01:59.380993	96	0	0
0:01:59.885954	96	0	0
0:02:00.390906	96	0	0
0:02:00.895885	96	0	0
0:02:01.400912	96	0	0
0:02:01.905901	96	0	0
0:02:02.410851	96	0	0
0:02:02.915834	96	0	0
0:02:03.420867	96	0	0
0:02:03.925846	96	0	0
0:02:04.430894	96	0	0
0:02:04.935775	96	0	0
0:02:05.440851	96	0	0
0:02:05.945809	96	0	0
0:02:06.450792	96	0	0
0:02:06.955765	96	0	0
0:02:07.460766	96	0	0
0:02:07.965747	96	0	0
0:02:08.470700	96	0	0
0:02:08.975716	96	0	0
0:02:09.480747	96	0	0
0:02:09.985694	96	0	0
0:02:10.490666	96	0	0
0:02:10.995668	96	0	0
0:02:11.500636	96	0	0
0:02:12.005650	96	0	0
0:02:12.510596	96	0	0
0:02:13.015620	96	0	0
0:02:13.520613	96	0	0
0:02:14.025545	96	0	0
0:02:14.530634	96	0	0
0:02:15.035567	96	0	0
0:02:15.540572	96	0	0
0:02:16.045548	96	0	0
0:02:16.550586	96	0	0
0:02:17.055523	96	0	0
0:02:17.560505	96	0	0
0:02:18.065498	96	0	0
0:02:18.570509	96	0	0
0:02:19.075465	96	0	0
0:02:19.580464	96	0	0
0:02:20.085481	96	0	0
0:02:20.590429	96	0	0
0:02:21.095423	96	0	0
0:02:21.600384	96	0	0
0:02:22.105352	96	0	0
0:02:22.610369	96	0	0
0:02:23.115371	96	0	0
0:02:23.620334	96	0	0
0:02:24.125311	96	0	0
0:02:24.630331	96	0	0
0:02:25.135315	96	0	0
0:02:25.640366	96	0	0
0:02:26.145270	96	0	0
0:02:26.650334	96	0	0
0:02:27.155211	96	0	0
0:02:27.660292	96	0	0
0:02:28.165299	96	0	0
0:02:28.670275	96	0	0
0:02:29.175266	96	0	0
0:02:29.680435	96	0	0
0:02:30.185222	96	0	0
0:02:30.690129	96	0	0
0:02:31.195195	96	0	0
0:02:31.700195	96	0	0
0:02:32.205185	96	0	0
0:02:32.710094	96	0	0
0:02:33.215154	96	0	0
0:02:33.720102	96	0	0
0:02:34.225129	96	0	0
0:02:34.730049	96	0	0
0:02:35.235109	96	0	0
0:02:35.740041	96	0	0
0:02:36.245121	96	0	0
0:02:36.750055	96	0	0
0:02:37.255086	96	0	0
0:02:37.760216	96	0	0
0:02:38.265048	96	0	0
0:02:38.770017	96	0	0
0:02:39.275009	96	0	0
0:02:39.779897	96	0	0
0:02:40.284966	96	0	0
0:02:40.789899	96	0	0
0:02:41.292920	96	0	0
0:02:41.797897	96	0	0
0:02:42.302874	96	0	0
0:02:42.807838	96	0	0
0:02:43.312926	96	0	0
0:02:43.817878	96	0	0
0:02:44.322840	96	0	0
0:02:44.827835	96	0	0
0:02:45.332816	96	0	0
0:02:45.837861	96	0	0
0:02:46.342781	96	0	0
0:02:46.847764	96	0	0
0:02:47.352763	96	0	0
0:02:47.857788	96	0	0
0:02:48.362702	96	0	0
0:02:48.867686	96	0	0
0:02:49.372718	96	0	0
0:02:49.877750	96	0	0
0:02:50.382632	96	0	0
0:02:50.887715	96	0	0
0:02:51.392693	96	0	0
0:02:51.897686	96	0	0
0:02:52.402655	96	0	0
0:02:52.907584	96	0	0
0:02:53.412613	96	0	0
0:02:53.917592	96	0	0
0:02:54.422573	96	0	0
0:02:54.927545	96	0	0
0:02:55.432514	96	0	0
0:02:55.937509	96	0	0
0:02:56.442584	96	0	0
0:02:56.947509	96	0	0
0:02:57.452512	96	0	0
0:02:57.957534	96	0	0
0:02:58.462478	96	0	0
0:02:58.967471	96	0	0
0:02:59.472455	96	0	0
0:02:59.977410	96	0	0
0:03:00.482430	96	0	0
0:03:00.987432	96	0	0
0:03:01.492441	96	0	0
0:03:38.974374	96	0	0
0:03:39.479441	96	0	0
0:03:39.984427	96	0	0
0:03:40.489414	96	0	0
0:03:40.994374	96	0	0
0:03:41.499436	96	0	0
0:03:42.004400	96	0	0
0:03:42.509360	96	0	0
0:03:43.014356	96	0	0
0:03:43.519347	96	0	0
0:03:44.024326	96	0	0
0:03:44.529316	96	0	0
0:03:45.034331	96	0	0
0:03:45.539290	96	0	0
0:03:46.044251	96	0	0
0:03:46.549295	96	0	0
0:03:47.054215	96	0	0
0:03:47.559265	96	0	0
0:03:48.064196	96	0	0
0:03:48.569261	96	0	0
0:03:49.074232	96	0	0
0:03:49.579193	96	0	0
0:03:50.084180	96	0	0
0:03:50.589201	96	0	0
0:03:51.094120	96	0	0
0:03:51.599178	96	0	0
0:03:52.104192	96	0	0
0:03:52.609134	96	0	0
0:03:53.114073	96	0	0
0:03:53.619167	96	0	0
0:03:54.124174	96	0	0
0:03:54.629064	96	0	0
0:03:55.134019	96	0	0
0:03:55.639031	96	0	0
0:03:56.143980	96	0	0
0:03:56.649011	96	0	0
0:03:57.154052	96	0	0
0:03:57.658988	96	0	0
0:03:58.163929	96	0	0
0:03:58.668317	96	0	0
0:03:59.172915	96	0	0
0:03:59.677930	96	0	0
0:04:00.182926	96	0	0
0:04:00.687869	96	0	0
0:04:01.192861	96	0	0
0:04:01.697877	96	0	0
0:04:02.202833	96	0	0
0:04:02.707811	96	0	0
0:04:03.212843	96	0	0
0:04:03.717828	96	0	0
0:04:04.222780	96	0	0
0:04:04.727757	96	0	0
0:04:05.232855	96	0	0
0:04:05.737785	96	0	0
0:04:06.242784	96	0	0
0:04:06.747707	96	0	0
0:04:07.252769	96	0	0
0:04:07.757730	96	0	0
0:04:08.262699	96	0	0
0:04:08.767732	96	0	0
0:04:09.272709	96	0	0
0:04:09.777660	96	0	0
0:04:10.282700	96	0	0
0:04:10.787642	96	0	0
0:04:11.292658	96	0	0
0:04:11.797631	96	0	0
0:04:12.302665	96	0	0
0:04:12.807600	96	0	0
0:04:13.312651	96	0	0
0:04:13.817568	96	0	0
0:04:14.322580	96	0	0
0:04:14.827546	96	0	0
0:04:15.332563	96	0	0
0:04:15.837571	96	0	0
0:04:16.342513	96	0	0
0:04:16.847500	96	0	0
0:04:17.352525	96	0	0
0:04:17.857482	96	0	0
0:04:18.362445	96	0	0
0:04:18.867454	96	0	0
0:04:19.372493	96	0	0
0:04:19.877406	96	0	0
0:04:20.382449	96	0	0
0:04:20.887454	96	0	0
0:04:21.392348	96	0	0
0:04:21.897398	96	0	0
0:04:22.403334	96	0	0
0:04:22.908372	96	0	0
0:04:23.413290	96	0	0
0:04:23.918395	96	0	0
0:04:24.423279	96	0	0
0:04:24.928341	96	0	0
0:04:25.433235	96	0	0
0:04:25.938255	96	0	0
0:04:26.443256	96	0	0
0:04:26.948415	96	0	0
0:04:27.453186	96	0	0
0:04:27.958250	96	0	0
0:04:28.463226	96	0	0
0:04:28.968209	96	0	0
0:04:29.473174	96	0	0
0:04:29.978122	96	0	0
0:04:30.483144	96	0	0
0:04:30.988153	96	0	0
0:04:31.493145	96	0	0
0:04:31.998072	96	0	0
0:04:32.503099	96	0	0
0:04:33.008082	96	0	0
0:04:33.513078	96	0	0
0:04:34.018073	96	0	0
0:04:34.523049	96	0	0
0:04:35.027987	96	0	0
0:04:35.533038	96	0	0
0:04:36.037970	96	0	0
0:04:36.542992	96	0	0
0:04:37.047946	96	0	0
0:04:37.552988	96	0	0
0:04:38.059991	96	0	0
0:04:38.564953	96	0	0
0:04:39.069939	96	0	0
0:04:39.574933	96	0	0
0:04:40.079870	96	0	0
0:04:40.584962	96	0	0
0:04:41.089847	96	0	0
0:04:41.594842	96	0	0
0:04:42.099933	96	0	0
0:04:42.604876	96	0	0
0:04:43.109839	96	0	0
0:04:43.614794	96	0	0
0:04:44.119819	96	0	0
0:04:44.624847	96	0	0
0:04:45.129906	96	0	0
0:04:45.634775	96	0	0
0:04:46.139724	96	0	0
0:04:46.644715	96	0	0
0:04:47.149706	96	0	0
0:04:47.654681	96	0	0
0:04:48.159691	96	0	0
0:04:48.664699	96	0	0
0:04:49.169666	96	0	0
0:04:49.674644	96	0	0
0:04:50.179666	96	0	0
0:04:50.684658	96	0	0
0:04:51.189590	96	0	0
0:04:51.694603	96	0	0
0:04:52.199605	96	0	0
0:04:52.704695	96	0	0
0:04:53.209590	96	0	0
0:04:53.714596	96	0	0
0:04:54.219550	96	0	0
0:04:54.724571	96	0	0
0:04:55.229486	96	0	0
0:04:55.734508	96	0	0
0:04:56.239513	96	0	0
0:04:56.744517	96	0	0
0:04:57.249496	96	0	0
0:04:57.754449	96	0	0
0:04:58.259463	96	0	0
0:04:58.764425	96	0	0
0:04:59.269446	96	0	0
0:04:59.774421	96	0	0
0:05:00.279411	96	0	0
0:05:00.784395	96	0	0
0:05:01.289385	96	0	0
0:05:01.794361	96	0	0
0:05:02.299364	96	0	0
0:05:02.804386	96	0	0
0:05:03.309334	96	0	0
0:05:03.814316	96	0	0
0:05:04.319331	96	0	0
0:05:04.824329	96	0	0
0:05:05.329313	96	0	0
0:05:05.834257	96	0	0
0:05:06.339250	96	0	0
0:05:06.844255	96	0	0
0:05:07.349226	96	0	0
0:05:07.854214	96	0	0
0:05:08.358160	96	0	0
0:05:08.863203	96	0	0
0:05:09.368168	96	0	0
0:05:09.873199	96	0	0
0:05:10.378104	96	0	0
0:05:10.883234	96	0	0
0:05:11.388195	96	0	0
0:05:11.893154	96	0	0
0:05:12.398070	96	0	0
0:05:12.903088	96	0	0
0:05:13.408030	96	0	0
0:05:13.913105	96	0	0
0:05:14.418063	96	0	0
0:05:14.923052	96	0	0
0:05:15.427978	96	0	0
0:05:15.933017	96	0	0
0:05:16.438002	96	0	0
0:05:16.943052	96	0	0
0:05:17.447930	96	0	0
0:05:17.953007	96	0	0
0:05:18.458030	96	0	0
0:05:18.963342	96	0	0
0:05:19.467946	96	0	0
0:05:19.974238	96	0	0
0:05:20.478883	96	0	0
0:05:20.983872	96	0	0
0:05:21.488843	96	0	0
0:05:21.993822	96	0	0
0:05:22.498823	96	0	0
0:05:23.003832	96	0	0
0:05:23.508778	96	0	0
0:05:24.013804	96	0	0
0:05:24.518805	96	0	0
0:05:25.023787	96	0	0
0:05:25.528754	96	0	0
0:05:26.033756	96	0	0
0:05:26.538750	96	0	0
0:05:27.043728	96	0	0
0:05:27.548725	96	0	0
0:05:28.053717	96	0	0
0:05:28.558694	96	0	0
0:05:29.063680	96	0	0
0:05:29.568783	96	0	0
0:05:30.073654	96	0	0
0:05:30.578604	96	0	0
0:05:31.083635	96	0	0
0:05:31.588608	96	0	0
0:05:32.093605	96	0	0
0:05:32.598588	96	0	0
0:05:33.103591	96	0	0
0:05:33.608577	96	0	0
0:05:34.113552	96	0	0
0:05:34.618498	96	0	0
0:05:35.123534	96	0	0
0:05:35.628527	96	0	0
0:05:36.133530	96	0	0
0:05:36.638462	96	0	0
0:05:37.143502	96	0	0
0:05:37.648455	96	0	0
0:05:38.153424	96	0	0
0:05:38.658439	96	0	0
0:05:39.163415	96	0	0
0:05:39.668424	96	0	0
0:05:40.173472	96	0	0
0:05:40.678338	96	0	0
0:05:41.183416	96	0	0
0:05:41.688364	96	0	0
0:05:42.193360	96	0	0
0:05:42.698311	96	0	0
0:05:43.203372	96	0	0
0:05:43.708325	96	0	0
0:05:44.213306	96	0	0
0:05:44.718287	96	0	0
0:05:45.223281	96	0	0
0:05:45.728213	96	0	0
0:05:46.233249	96	0	0
0:05:46.738227	96	0	0
0:05:47.243224	96	0	0
0:05:47.748173	96	0	0
0:05:48.253224	96	0	0
0:05:48.758180	96	0	0
0:05:49.263184	96	0	0
0:05:49.768158	96	0	0
0:05:50.273216	96	0	0
0:05:50.778139	96	0	0
0:05:51.283089	96	0	0
0:05:51.788161	96	0	0
0:05:52.293134	96	0	0
0:05:52.798120	96	0	0
0:05:53.303131	96	0	0
0:05:53.808011	96	0	0
0:05:54.313047	96	0	0
0:05:54.818041	96	0	0
0:05:55.323056	96	0	0
0:05:55.827967	96	0	0
0:05:56.333033	96	0	0
0:05:56.838017	96	0	0
0:05:57.343032	96	0	0
0:05:57.848010	96	0	0
0:05:58.352987	96	0	0
0:05:58.857965	96	0	0
0:05:59.362996	96	0	0
0:05:59.867939	96	0	0
0:06:00.372978	96	0	0
0:06:00.877887	96	0	0
0:06:01.382875	96	0	0
0:06:01.887806	96	0	0
0:06:02.392889	96	0	0
0:06:02.897835	96	0	0
0:06:03.402883	96	0	0
0:06:03.907798	96	0	0
0:06:04.412876	96	0	0
0:06:04.917732	96	0	0
0:06:05.422794	96	0	0
0:06:05.927806	96	0	0
0:06:06.432820	96	0	0
0:06:06.937705	96	0	0
0:06:07.442796	96	0	0
0:06:07.947655	96	0	0
0:06:08.452776	96	0	0
0:06:08.957662	96	0	0
0:06:09.462729	96	0	0
0:06:13.801583	96	0	0
0:06:14.306557	96	0	0
0:06:14.815562	96	0	0
0:06:15.320478	96	0	0
0:06:15.825458	96	0	0
0:06:16.330486	96	0	0
0:06:16.835484	96	0	0
0:06:17.340471	96	0	0
0:06:17.845490	96	0	0
0:06:18.350471	96	0	0
0:06:18.855420	96	0	0
0:06:19.360423	96	0	0
0:06:19.865410	96	0	0
0:06:20.370398	96	0	0
0:06:20.875372	96	0	0
0:06:21.380370	96	0	0
0:06:21.885359	96	0	0
0:06:22.390335	96	0	0
0:06:22.895304	96	0	0
0:06:23.400327	96	0	0
0:06:23.905309	96	0	0
0:06:24.410283	96	0	0
0:06:24.915274	96	0	0
0:06:25.420310	96	0	0
0:06:25.925250	96	0	0
0:06:26.430246	96	0	0
0:06:26.935223	96	0	0
0:06:27.440239	96	0	0
0:06:27.945194	96	0	0
0:06:28.450214	96	0	0
0:06:28.955164	96	0	0
0:06:29.460223	96	0	0
0:06:29.965146	96	0	0
0:06:30.470138	96	0	0
0:06:30.975125	96	0	0
0:06:31.480159	96	0	0
0:06:31.985102	96	0	0
0:06:32.490161	96	0	0
0:06:32.995102	96	0	0
0:06:33.500020	96	0	0
0:06:34.005000	96	0	0
0:06:34.510069	96	0	0
0:06:35.014979	96	0	0
0:06:35.519995	96	0	0
0:06:36.024976	96	0	0
0:06:36.530045	96	0	0
0:06:37.034959	96	0	0
0:06:37.539915	96	0	0
0:06:38.044983	96	0	0
0:06:38.549929	96	0	0
0:06:39.054911	96	0	0
0:06:39.559860	96	0	0
0:06:40.064898	96	0	0
0:06:40.569871	96	0	0
0:06:41.074865	96	0	0
0:06:41.581325	96	0	0
0:06:42.085890	96	0	0
0:06:42.590881	96	0	0
0:06:43.095795	96	0	0
0:06:43.600885	96	0	0
0:06:44.105788	96	0	0
0:06:44.610809	96	0	0
0:06:45.115749	96	0	0
0:06:45.620811	96	0	0
0:06:46.125734	96	0	0
0:06:46.630800	96	0	0
0:06:47.135733	96	0	0
0:06:47.640774	96	0	0
0:06:48.145643	96	0	0
0:06:48.650706	96	0	0
0:06:49.155655	96	0	0
0:06:49.660729	96	0	0
0:06:50.165640	96	0	0
0:06:50.670718	96	0	0
0:06:51.175565	96	0	0
0:06:51.680631	96	0	0
0:06:52.185565	96	0	0
0:06:52.690649	96	0	0
